ISBSG10;1;2.171086;0.463832;0.182526
ISBSG10;2;0.595520;0.558637;0.184725
ISBSG10;3;0.709302;0.702886;23.326553
ISBSG10;1;0.934147;0.282056;0.175289
ISBSG10;2;0.632677;0.011715;0.177214
ISBSG10;3;0.485257;0.224152;23.140819
ISBSG10;1;1.268638;0.220348;0.137539
ISBSG10;2;0.672470;0.385057;0.139087
ISBSG10;3;0.740851;0.428206;20.784329
ISBSG10;1;2.171086;0.457765;0.169369
ISBSG10;2;0.595520;0.554643;0.170785
ISBSG10;3;2.230559;0.122171;21.369761
ISBSG10;1;0.934147;0.278025;0.133366
ISBSG10;2;0.632677;0.060011;0.150253
ISBSG10;3;0.594844;0.218223;21.709578
ISBSG10;1;1.268638;0.271357;0.138291
ISBSG10;2;0.672470;0.380494;0.139809
ISBSG10;3;0.618320;0.445079;20.615155
ISBSG10;1;2.171086;0.460745;0.135882
ISBSG10;2;0.595520;0.580564;0.137343
ISBSG10;3;1.180421;0.318519;20.349891
ISBSG10;1;0.934147;0.307770;0.203395
ISBSG10;2;0.632677;0.063528;0.204910
ISBSG10;3;0.635071;0.287876;20.626998
ISBSG10;1;1.268638;0.211776;0.149704
ISBSG10;2;0.672470;0.420511;0.152971
ISBSG10;3;0.600569;0.386959;20.264753
ISBSG10;1;2.171086;0.471824;0.139890
ISBSG10;2;0.595520;0.541320;0.141410
ISBSG10;3;2.324750;-0.096173;19.564739
ISBSG10;1;0.934147;0.276782;0.130400
ISBSG10;2;0.632677;-0.048727;0.149007
ISBSG10;3;0.651000;0.183618;20.698425
ISBSG10;1;1.268638;0.210767;0.121240
ISBSG10;2;0.672470;0.442720;0.122773
ISBSG10;3;0.695587;0.357041;21.326159
ISBSG10;1;2.171086;0.472906;0.133503
ISBSG10;2;0.595520;0.566359;0.134984
ISBSG10;3;2.926656;-0.154024;21.104197
ISBSG10;1;0.934147;0.325357;0.148397
ISBSG10;2;0.632677;0.074899;0.150148
ISBSG10;3;0.428074;0.185662;20.032105
ISBSG10;1;1.268638;0.214392;0.145906
ISBSG10;2;0.672470;0.383988;0.147441
ISBSG10;3;0.706259;0.478143;20.971995
ISBSG10;1;2.171086;0.469913;0.127229
ISBSG10;2;0.595520;0.586886;0.128721
ISBSG10;3;3.115782;-0.294592;20.103575
ISBSG10;1;0.934147;0.286363;0.130708
ISBSG10;2;0.632677;0.032516;0.132214
ISBSG10;3;0.575294;0.189038;21.622416
ISBSG10;1;1.268638;0.216958;0.118962
ISBSG10;2;0.672470;0.419264;0.120419
ISBSG10;3;0.708430;0.300845;20.553161
ISBSG10;1;2.171086;0.423947;0.132235
ISBSG10;2;0.595520;0.584953;0.133753
ISBSG10;3;2.649556;-0.043314;19.866394
ISBSG10;1;0.934147;0.282255;0.133944
ISBSG10;2;0.632677;0.065168;0.135417
ISBSG10;3;0.551301;0.258913;20.235284
ISBSG10;1;1.268638;0.236945;0.129616
ISBSG10;2;0.672470;0.425668;0.131114
ISBSG10;3;0.574267;0.395611;20.451784
ISBSG10;1;2.171086;0.441225;0.136949
ISBSG10;2;0.595520;0.565825;0.138480
ISBSG10;3;2.995541;-0.152058;20.137286
ISBSG10;1;0.934147;0.319338;0.122560
ISBSG10;2;0.632677;0.005389;0.124774
ISBSG10;3;0.474629;0.277475;18.828212
ISBSG10;1;1.268638;0.233740;0.113133
ISBSG10;2;0.672470;0.363221;0.114222
ISBSG10;3;0.601726;0.440638;18.645274
ISBSG10;1;2.171086;0.461663;0.111158
ISBSG10;2;0.595520;0.544426;0.112637
ISBSG10;3;2.636060;-0.054141;18.200246
ISBSG10;1;0.934147;0.335533;0.115334
ISBSG10;2;0.632677;0.027341;0.116847
ISBSG10;3;0.568924;0.292434;18.039981
ISBSG10;1;1.268638;0.218774;0.112670
ISBSG10;2;0.672470;0.388620;0.114204
ISBSG10;3;0.674975;0.447651;18.547212
ISBSG10;1;2.171086;0.449688;0.115861
ISBSG10;2;0.595520;0.552286;0.117349
ISBSG10;3;1.697288;0.110785;17.610581
ISBSG10;1;0.934147;0.270116;0.124975
ISBSG10;2;0.632677;0.006834;0.126506
ISBSG10;3;0.555150;0.180402;18.455633
ISBSG10;1;1.268638;0.231162;0.123896
ISBSG10;2;0.672470;0.388333;0.125458
ISBSG10;3;0.648001;0.526542;17.002036
ISBSG10;1;2.171086;0.461292;0.111481
ISBSG10;2;0.595520;0.563458;0.113239
ISBSG10;3;2.993138;-0.137133;15.607910
ISBSG10;1;0.934147;0.294413;0.090337
ISBSG10;2;0.632677;0.006862;0.091992
ISBSG10;3;0.565990;0.209557;15.495911
ISBSG10;1;1.268638;0.258918;0.109346
ISBSG10;2;0.672470;0.373862;0.110881
ISBSG10;3;0.754266;0.353926;16.048107
ISBSG10;1;2.171086;0.454100;0.112254
ISBSG10;2;0.595520;0.573997;0.113327
ISBSG10;3;2.499779;-0.094385;16.116874
ISBSG10;1;0.934147;0.335511;0.108417
ISBSG10;2;0.632677;0.040315;0.109981
ISBSG10;3;0.519950;0.241608;15.843314
ISBSG10;1;1.268638;0.206468;0.102563
ISBSG10;2;0.672470;0.374156;0.114057
ISBSG10;3;0.633848;0.443911;17.280533
ISBSG10;1;2.171086;0.438489;0.110872
ISBSG10;2;0.595520;0.589968;0.124026
ISBSG10;3;3.185236;-0.185639;15.720609
ISBSG10;1;0.934147;0.298762;0.100486
ISBSG10;2;0.632677;0.047850;0.101998
ISBSG10;3;0.684948;0.287662;14.244123
ISBSG10;1;1.268638;0.207970;0.110695
ISBSG10;2;0.672470;0.388018;0.112157
ISBSG10;3;0.848881;0.467656;13.228596
ISBSG10;1;2.171086;0.468975;0.096879
ISBSG10;2;0.595520;0.570632;0.098392
ISBSG10;3;0.656134;0.514602;13.229228
ISBSG10;1;0.934147;0.299297;0.087462
ISBSG10;2;0.632677;0.049722;0.089036
ISBSG10;3;0.539405;0.165002;13.679899
ISBSG10;1;1.268638;0.196955;0.134294
ISBSG10;2;0.672470;0.407658;0.135811
ISBSG10;3;0.619360;0.464941;13.403949
ISBSG10;1;2.171086;0.470652;0.084153
ISBSG10;2;0.595520;0.548498;0.085629
ISBSG10;3;1.694365;0.156944;13.189587
ISBSG10;1;0.934147;0.289021;0.104724
ISBSG10;2;0.632677;0.033231;0.106838
ISBSG10;3;0.638087;0.206006;14.195833
