Miyazaki;1;0.577016;0.412047;0.151761
Miyazaki;2;0.440517;0.153500;0.153766
Miyazaki;3;7.240387;-10.448533;19.692003
Miyazaki;1;0.367503;0.481472;0.102684
Miyazaki;2;0.497110;0.336574;0.104182
Miyazaki;3;10.241950;-7.523608;19.991903
Miyazaki;1;0.247537;0.535220;0.102622
Miyazaki;2;0.442786;0.558150;0.104067
Miyazaki;3;14.304429;-9.962812;19.687932
Miyazaki;1;0.577016;0.422701;0.094038
Miyazaki;2;0.440517;0.119524;0.095333
Miyazaki;3;5.841966;-5.608417;18.514438
Miyazaki;1;0.367503;0.474183;0.127409
Miyazaki;2;0.497110;0.334490;0.128776
Miyazaki;3;13.579821;-9.055296;18.170166
Miyazaki;1;0.247537;0.542127;0.108786
Miyazaki;2;0.442786;0.528478;0.110106
Miyazaki;3;16.752809;-12.937028;18.659614
Miyazaki;1;0.577016;0.421250;0.086571
Miyazaki;2;0.440517;0.119255;0.100818
Miyazaki;3;8.206443;-7.935678;17.462315
Miyazaki;1;0.367503;0.468421;0.109716
Miyazaki;2;0.497110;0.351366;0.110967
Miyazaki;3;17.788513;-9.119356;18.305525
Miyazaki;1;0.247537;0.544158;0.080461
Miyazaki;2;0.442786;0.523051;0.081958
Miyazaki;3;10.121804;-11.046923;18.970467
Miyazaki;1;0.577016;0.407045;0.099895
Miyazaki;2;0.440517;0.116518;0.101158
Miyazaki;3;8.425523;-10.273766;17.863210
Miyazaki;1;0.367503;0.496817;0.086603
Miyazaki;2;0.497110;0.354189;0.087869
Miyazaki;3;8.529593;-12.353096;18.436608
Miyazaki;1;0.247537;0.526276;0.098176
Miyazaki;2;0.442786;0.575964;0.099432
Miyazaki;3;10.352672;-10.552249;18.821105
Miyazaki;1;0.577016;0.450885;0.099328
Miyazaki;2;0.440517;0.040236;0.100585
Miyazaki;3;8.189284;-6.127864;17.638196
Miyazaki;1;0.367503;0.462313;0.097332
Miyazaki;2;0.497110;0.390593;0.098581
Miyazaki;3;6.168973;-5.443007;18.186091
Miyazaki;1;0.247537;0.508577;0.077079
Miyazaki;2;0.442786;0.548300;0.081561
Miyazaki;3;10.239234;-7.971552;18.107272
Miyazaki;1;0.577016;0.420026;0.101228
Miyazaki;2;0.440517;0.122992;0.102542
Miyazaki;3;5.171069;-9.756427;17.956328
Miyazaki;1;0.367503;0.499722;0.111091
Miyazaki;2;0.497110;0.361583;0.112352
Miyazaki;3;12.657329;-9.723666;17.875860
Miyazaki;1;0.247537;0.534507;0.110728
Miyazaki;2;0.442786;0.540735;0.112047
