dataset;method;SA;MRE;Runtime
1;2;0.583751;0.321984;0.037213
1;3;0.427871;0.441315;16.004003
1;1;0.319419;0.448787;0.033801
1;2;0.776984;-0.444385;0.035997
1;3;0.337488;0.291132;16.173909
1;1;0.547883;0.274103;0.033786
1;2;0.398287;0.445678;0.036000
1;3;0.373202;0.520075;16.676427
1;1;0.170175;0.570258;0.034236
1;2;0.420374;0.358492;0.036483
1;3;0.091291;0.566586;16.331788
1;1;0.368598;0.490636;0.034761
1;2;0.482829;0.161969;0.037025
1;3;0.358785;0.553429;16.409603
1;1;0.434807;0.441785;0.033953
1;2;0.428422;0.337336;0.036186
1;3;0.487097;0.347450;16.758401
1;1;0.374432;0.408380;0.033862
1;2;0.263736;0.458363;0.036061
1;3;0.393068;0.330227;16.445860
1;1;1.151496;0.169709;0.033957
1;2;0.736842;0.322080;0.036166
1;3;0.315179;0.614319;16.257366
1;1;0.461306;0.564017;0.034449
1;2;0.332762;0.350062;0.036710
1;3;0.243979;0.615707;16.386946
1;1;0.736375;0.329938;0.040101
1;2;0.508633;0.411757;0.042378
1;3;0.795852;0.432645;15.676929
1;1;0.489227;0.396436;0.034096
1;2;0.583751;0.295308;0.036317
1;3;0.477029;0.390849;16.021643
1;1;0.319419;0.433271;0.035336
1;2;0.776984;-0.354530;0.037649
1;3;0.403830;0.431380;16.359259
1;1;0.547883;0.252615;0.033820
1;2;0.398287;0.427893;0.036029
1;3;0.387027;0.503636;16.540989
1;1;0.170175;0.548039;0.033783
1;2;0.420374;0.369492;0.036001
1;3;0.129312;0.728130;16.503449
1;1;0.368598;0.469939;0.033697
1;2;0.482829;0.159097;0.035918
1;3;0.310045;0.601616;16.332412
1;1;0.434807;0.428893;0.034686
1;2;0.428422;0.350772;0.036952
1;3;0.414056;0.423996;16.524485
1;1;0.374432;0.426098;0.033835
1;2;0.263736;0.469712;0.036068
1;3;0.339025;0.325020;16.652056
1;1;1.151496;0.174434;0.034042
1;2;0.736842;0.291702;0.036259
1;3;0.268436;0.540387;16.042626
2;1;0.056852;0.541774;0.082624
2;2;0.067577;0.411659;0.084167
2;3;44.148065;-308.401858;6.690303
2;1;0.046994;0.559362;0.036236
2;2;0.070722;0.341924;0.037659
2;3;25.119856;-181.646608;6.639246
2;1;0.065187;0.464112;0.029982
2;2;0.097452;0.178916;0.031275
2;3;38.014710;-338.949466;6.754601
2;1;0.056852;0.554998;0.030065
2;2;0.067577;0.402947;0.031285
2;3;51.727459;-307.653591;6.565354
2;1;0.046994;0.552893;0.031784
2;2;0.070722;0.352515;0.033074
2;3;0.518979;-2.807724;6.735284
2;1;0.065187;0.459976;0.030061
2;2;0.097452;0.178527;0.031294
2;3;37.963299;-330.423195;6.867327
2;1;0.056852;0.535458;0.045831
2;2;0.067577;0.414922;0.048203
2;3;20.550525;-117.593312;6.741568
2;1;0.046994;0.541017;0.029966
2;2;0.070722;0.325332;0.031177
2;3;48.394994;-347.870345;6.434533
2;1;0.065187;0.459678;0.029773
2;2;0.097452;0.225410;0.030981
2;3;37.114600;-327.105640;6.656789
2;1;0.056852;0.536078;0.029810
2;2;0.067577;0.398243;0.031008
2;3;41.000798;-295.157738;6.410605
2;1;0.046994;0.551936;0.029945
2;2;0.070722;0.361253;0.031160
2;3;22.074648;-160.543506;6.275300
2;1;0.065187;0.459801;0.045882
2;2;0.097452;0.203526;0.048698
2;3;18.334594;-126.725924;6.704945
2;1;0.056852;0.546906;0.029809
2;2;0.067577;0.422284;0.031007
2;3;19.494306;-112.959397;6.433392
2;1;0.046994;0.541766;0.029926
2;2;0.070722;0.338746;0.031123
2;3;42.517321;-296.778489;6.899551
2;1;0.065187;0.471031;0.029671
2;2;0.097452;0.195921;0.030860
2;3;7.349900;-46.568802;6.855621
2;1;0.056852;0.534680;0.029754
2;2;0.067577;0.426097;0.030990
2;3;0.920531;-3.879737;6.545779
2;1;0.046994;0.564314;0.029651
2;2;0.070722;0.308603;0.030821
2;3;47.816962;-338.840873;6.499323
2;1;0.065187;0.428251;0.029742
2;2;0.097452;0.211149;0.030944
2;3;42.912000;-302.831096;6.790652
2;1;0.056852;0.553134;0.029723
2;2;0.067577;0.393239;0.030922
2;3;60.980829;-312.897698;6.754227
2;1;0.046994;0.554389;0.030024
2;2;0.070722;0.324826;0.031249
2;3;43.691151;-315.343934;6.314472
2;1;0.065187;0.453318;0.029942
2;2;0.097452;0.220107;0.031178
2;3;12.881173;-111.738823;6.795067
2;1;0.056852;0.574290;0.030249
2;2;0.067577;0.407082;0.031465
2;3;44.054331;-297.088475;6.733443
2;1;0.046994;0.556405;0.030131
2;2;0.070722;0.353343;0.031363
2;3;4.522479;-36.155221;6.512361
2;1;0.065187;0.455872;0.029742
2;2;0.097452;0.185516;0.030952
2;3;26.441031;-335.331459;6.937816
2;1;0.056852;0.572307;0.029809
2;2;0.067577;0.385452;0.031021
2;3;43.227705;-308.895235;6.848514
2;1;0.046994;0.553731;0.030039
2;2;0.070722;0.336486;0.031244
2;3;43.958090;-340.893237;6.797966
2;1;0.065187;0.460915;0.029687
2;2;0.097452;0.178381;0.030894
2;3;40.955527;-363.394961;6.555134
2;1;0.056852;0.552851;0.029780
2;2;0.067577;0.412686;0.030986
2;3;43.519248;-303.197280;6.681698
2;1;0.046994;0.549509;0.029783
2;2;0.070722;0.356127;0.030993
2;3;43.751793;-307.893816;6.705608
2;1;0.065187;0.454959;0.030001
2;2;0.097452;0.227218;0.031233
2;3;42.032476;-367.766756;6.689615
2;1;0.056852;0.544185;0.029898
2;2;0.067577;0.408716;0.031114
2;3;58.406425;-320.205440;6.422197
2;1;0.046994;0.543339;0.030033
2;2;0.070722;0.329599;0.031236
2;3;44.778671;-329.263703;6.792761
2;1;0.065187;0.453705;0.029806
2;2;0.097452;0.206749;0.031014
2;3;43.052157;-369.721759;6.932666
2;1;0.056852;0.561150;0.030024
2;2;0.067577;0.408981;0.031239
2;3;44.029361;-293.729817;6.735044
2;1;0.046994;0.543808;0.029900
2;2;0.070722;0.345589;0.031114
2;3;50.255089;-344.002131;6.908306
2;1;0.065187;0.457798;0.029947
2;2;0.097452;0.222879;0.031170
2;3;44.004986;-364.990158;6.895556
2;1;0.056852;0.546671;0.029869
2;2;0.067577;0.412110;0.031086
2;3;50.319769;-307.999822;6.443122
2;1;0.046994;0.550295;0.030361
2;2;0.070722;0.335391;0.031572
2;3;12.800739;-84.471826;6.379721
2;1;0.065187;0.468782;0.030448
2;2;0.097452;0.232984;0.031672
2;3;37.959894;-336.316710;6.762568
2;1;0.056852;0.567339;0.029830
2;2;0.067577;0.438810;0.031047
2;3;39.613282;-307.558760;6.325074
2;1;0.046994;0.565115;0.029983
2;2;0.070722;0.346709;0.031204
2;3;52.801574;-380.333356;6.549971
2;1;0.065187;0.448648;0.029851
2;2;0.097452;0.195650;0.031073
2;3;38.186253;-350.819395;6.569801
2;1;0.056852;0.535335;0.030045
2;2;0.067577;0.396970;0.031238
2;3;46.829922;-298.148077;6.617010
2;1;0.046994;0.540390;0.029832
2;2;0.070722;0.342234;0.031035
2;3;48.060898;-339.790229;6.568519
2;1;0.065187;0.468613;0.029517
2;2;0.097452;0.204872;0.030710
2;3;2.023048;-10.921604;7.016482
2;1;0.056852;0.554346;0.029807
2;2;0.067577;0.405879;0.031021
2;3;43.873324;-284.645884;6.553119
2;1;0.046994;0.547526;0.029885
2;2;0.070722;0.341790;0.031084
2;3;50.900134;-343.418549;6.634539
2;1;0.065187;0.451057;0.029601
2;2;0.097452;0.199334;0.030833
2;3;37.916327;-324.784151;6.632874
2;1;0.056852;0.550943;0.029585
2;2;0.067577;0.411158;0.030771
2;3;56.756471;-315.254304;6.705122
2;1;0.046994;0.550389;0.029903
2;2;0.070722;0.349977;0.031108
2;3;23.736151;-198.887302;6.518814
2;1;0.065187;0.479544;0.037748
2;2;0.097452;0.212628;0.038986
2;3;55.018943;-396.992009;6.953407
2;1;0.056852;0.559978;0.029794
2;2;0.067577;0.394364;0.030997
2;3;50.193071;-300.341818;6.440326
2;1;0.046994;0.543176;0.029879
2;2;0.070722;0.329525;0.031076
2;3;2.402509;-13.125668;6.385939
2;1;0.065187;0.455476;0.029600
2;2;0.097452;0.245114;0.030803
2;3;34.847353;-352.706718;6.983643
2;1;0.056852;0.532005;0.029660
2;2;0.067577;0.408577;0.030856
2;3;54.474460;-316.255296;6.467877
2;1;0.046994;0.543280;0.029905
2;2;0.070722;0.316098;0.031102
2;3;43.932950;-333.782892;6.677398
2;1;0.065187;0.454887;0.030476
2;2;0.097452;0.194961;0.031751
2;3;14.747400;-104.417787;6.779200
2;1;0.056852;0.545713;0.029760
2;2;0.067577;0.438109;0.030978
2;3;52.261366;-300.757037;6.537627
2;1;0.046994;0.563642;0.029633
2;2;0.070722;0.338073;0.030827
2;3;50.120957;-364.942758;6.555503
2;1;0.065187;0.462203;0.029635
2;2;0.097452;0.202854;0.030842
2;3;37.955183;-335.589454;6.520555
3;1;0.974861;-0.480452;0.075975
3;2;0.895242;-0.092275;0.077237
3;3;1.347663;0.067500;4.272748
3;1;5.407614;-4.697709;0.046964
3;2;0.595819;0.461108;0.048805
3;3;0.804349;0.093204;4.357238
3;1;0.987652;0.267407;0.034309
3;2;0.697009;0.547605;0.035444
3;3;3.959106;-1.425759;4.402486
3;1;0.974861;-0.536109;0.033440
3;2;0.895242;-0.084939;0.034270
3;3;0.543184;0.204368;4.422460
3;1;5.407614;-5.027708;0.033470
3;2;0.595819;0.444347;0.034304
3;3;3.296337;-1.766934;4.450546
3;1;0.987652;0.287582;0.033678
3;2;0.697009;0.573809;0.034534
3;3;3.645575;-1.621020;4.418163
3;1;0.974861;-0.501368;0.033914
3;2;0.895242;-0.051129;0.034822
3;3;2.533804;-0.172152;4.343908
3;1;5.407614;-5.008228;0.033458
3;2;0.595819;0.413064;0.034377
3;3;2.047231;-0.989711;4.310974
3;1;0.987652;0.234227;0.036085
3;2;0.697009;0.521368;0.037064
3;3;2.663211;-0.853795;4.390435
3;1;0.974861;-0.528776;0.033681
3;2;0.895242;-0.145682;0.034522
3;3;3.059344;-0.775557;4.321122
3;1;5.407614;-5.183861;0.033518
3;2;0.595819;0.465478;0.034368
3;3;0.806081;-0.538610;4.352977
3;1;0.987652;0.317525;0.033306
3;2;0.697009;0.537672;0.034163
3;3;3.179223;-1.270691;4.469189
3;1;0.974861;-0.371031;0.033355
3;2;0.895242;-0.170643;0.034176
3;3;2.183745;-0.509022;4.469085
3;1;5.407614;-5.138101;0.033467
3;2;0.595819;0.452892;0.034303
3;3;0.315265;0.398617;4.384039
3;1;0.987652;0.283019;0.033411
3;2;0.697009;0.578663;0.034230
3;3;2.700970;-0.933664;4.409204
3;1;0.974861;-0.613142;0.033703
3;2;0.895242;-0.074670;0.034546
3;3;2.523084;-0.207467;4.441060
3;1;5.407614;-5.008356;0.034447
3;2;0.595819;0.402425;0.035391
3;3;0.527765;0.264256;4.464825
3;1;0.987652;0.225122;0.033395
3;2;0.697009;0.541703;0.034238
3;3;2.968046;-0.918268;4.473936
3;1;0.974861;-0.459408;0.033496
3;2;0.895242;-0.062124;0.034333
3;3;0.709751;0.126622;4.595326
3;1;5.407614;-5.177437;0.033460
3;2;0.595819;0.433405;0.034300
3;3;0.382006;0.060469;4.485144
3;1;0.987652;0.324606;0.033249
3;2;0.697009;0.529209;0.034086
3;3;3.755896;-1.243139;4.477151
3;1;0.974861;-0.473270;0.033360
3;2;0.895242;-0.101060;0.034188
3;3;0.664902;0.390154;4.456851
3;1;5.407614;-5.113983;0.033320
3;2;0.595819;0.432414;0.034156
3;3;0.868242;0.077230;4.490824
3;1;0.987652;0.277682;0.033162
3;2;0.697009;0.525805;0.033978
3;3;4.186734;-2.531365;4.349246
3;1;0.974861;-0.450196;0.033236
3;2;0.895242;-0.138626;0.034067
3;3;2.684990;-1.763342;4.411611
3;1;5.407614;-4.803995;0.033498
3;2;0.595819;0.404100;0.034338
3;3;2.397387;-1.323343;4.390399
3;1;0.987652;0.271165;0.033225
3;2;0.697009;0.539220;0.034046
3;3;2.194039;-0.899706;4.466544
3;1;0.974861;-0.435403;0.033342
3;2;0.895242;-0.130378;0.034179
3;3;1.535132;-0.107886;4.492330
3;1;5.407614;-4.688636;0.033201
3;2;0.595819;0.436237;0.034033
3;3;0.283206;0.115361;4.521021
3;1;0.987652;0.352471;0.033498
3;2;0.697009;0.514203;0.034337
3;3;1.979982;-0.568171;4.382180
3;1;0.974861;-0.512836;0.033376
3;2;0.895242;-0.072175;0.034192
3;3;1.947976;-0.344543;4.346056
3;1;5.407614;-5.335592;0.033374
3;2;0.595819;0.431089;0.034214
3;3;1.295752;-0.627270;4.230854
3;1;0.987652;0.250257;0.033251
3;2;0.697009;0.519530;0.034087
3;3;3.125753;-1.316717;4.271708
3;1;0.974861;-0.549271;0.033303
3;2;0.895242;-0.103652;0.034125
3;3;1.557509;0.051936;4.510275
3;1;5.407614;-5.012744;0.033788
3;2;0.595819;0.473756;0.034626
3;3;1.003774;-0.203847;4.301138
3;1;0.987652;0.284714;0.033259
3;2;0.697009;0.505234;0.034087
3;3;2.553492;-1.056834;4.376364
3;1;0.974861;-0.434391;0.033439
3;2;0.895242;-0.200616;0.034265
3;3;1.016249;-0.251415;4.473267
3;1;5.407614;-4.957769;0.033436
3;2;0.595819;0.359243;0.034273
3;3;0.443987;-0.004530;4.360678
3;1;0.987652;0.279213;0.033322
3;2;0.697009;0.534389;0.034155
3;3;3.910346;-1.447500;4.353524
3;1;0.974861;-0.589325;0.033302
3;2;0.895242;-0.152047;0.034130
3;3;2.783804;-1.634020;4.467456
3;1;5.407614;-5.272961;0.033328
3;2;0.595819;0.442521;0.034180
3;3;2.394092;-1.748136;4.380487
3;1;0.987652;0.318635;0.033367
3;2;0.697009;0.517826;0.034195
3;3;2.665978;-0.788064;4.479734
3;1;0.974861;-0.481089;0.033362
3;2;0.895242;-0.125754;0.034180
3;3;2.343531;-0.517041;4.523442
3;1;5.407614;-4.849067;0.033482
3;2;0.595819;0.441303;0.034328
3;3;1.652963;-0.586214;4.457954
3;1;0.987652;0.272767;0.033422
3;2;0.697009;0.536348;0.034258
3;3;3.800628;-1.247150;4.441170
3;1;0.974861;-0.491407;0.033423
3;2;0.895242;-0.120830;0.034250
3;3;2.110495;-0.011481;4.544393
3;1;5.407614;-4.678356;0.033356
3;2;0.595819;0.466373;0.034192
3;3;1.778325;-0.899261;4.341566
3;1;0.987652;0.287920;0.033285
3;2;0.697009;0.567780;0.034101
3;3;5.135812;-2.761209;4.414927
3;1;0.974861;-0.565412;0.033465
3;2;0.895242;-0.176156;0.034291
3;3;1.341934;-0.549713;4.451060
3;1;5.407614;-4.814191;0.033320
3;2;0.595819;0.419981;0.034126
3;3;1.060847;-0.547966;4.326241
3;1;0.987652;0.333049;0.040561
3;2;0.697009;0.554119;0.041431
3;3;3.770049;-1.523303;4.450270
3;1;0.974861;-0.382482;0.033851
3;2;0.895242;-0.127871;0.034692
3;3;3.090679;-2.043076;4.420084
3;1;5.407614;-4.872417;0.034055
3;2;0.595819;0.424896;0.034942
3;3;1.054570;-0.422862;4.368351
3;1;0.987652;0.213653;0.033796
3;2;0.697009;0.521792;0.034673
3;3;2.965850;-1.455018;4.370416
3;1;0.974861;-0.570663;0.033946
3;2;0.895242;-0.048392;0.034812
3;3;2.600252;-1.960072;4.433166
3;1;5.407614;-5.047849;0.033767
3;2;0.595819;0.431831;0.034634
3;3;0.566735;0.156255;4.396926
3;1;0.987652;0.356171;0.035458
3;2;0.697009;0.534401;0.036438
3;3;6.636080;-2.540481;4.307731
3;1;0.974861;-0.423614;0.033628
3;2;0.895242;-0.126826;0.034490
3;3;2.317959;-0.083372;4.362528
3;1;5.407614;-5.190292;0.033545
3;2;0.595819;0.466686;0.034385
3;3;2.974955;-1.509447;4.548155
3;1;0.987652;0.279446;0.033347
3;2;0.697009;0.552391;0.034184
3;3;3.668001;-1.282246;4.453658
4;1;0.170534;0.480112;0.110277
4;2;0.200000;0.303136;0.114534
4;3;0.750731;-1.912632;32.607034
4;1;0.209131;0.297186;0.119137
4;2;0.250000;0.020568;0.124688
4;3;2.356746;-7.796511;32.378421
4;1;0.344183;0.297378;0.118571
4;2;0.416667;-0.016260;0.123967
4;3;2.749208;-5.435105;32.516839
4;1;0.192259;0.478171;0.102256
4;2;0.291667;0.276620;0.106174
4;3;0.810554;-4.495687;32.753613
4;1;0.189919;0.084793;0.103245
4;2;0.291667;0.034376;0.107266
4;3;2.892296;-8.236518;32.988695
4;1;0.135229;0.594442;0.102348
4;2;0.333333;0.372844;0.106387
4;3;0.522854;-1.902565;32.768952
4;1;0.141735;0.356963;0.102534
4;2;0.416667;-0.230661;0.106519
4;3;1.925161;-14.504402;32.564884
4;1;0.213614;0.303927;0.102407
4;2;0.200000;0.399399;0.106394
4;3;1.412029;-4.437960;32.184531
4;1;0.207221;0.251749;0.102066
4;2;0.250000;0.111111;0.106041
4;3;0.718941;-1.613578;32.503302
4;1;0.356053;-2803698214764087808.000000;0.101909
4;2;0.450000;0.170813;0.105838
4;3;2.262421;-3.730633;33.362876
4;1;0.170534;0.491370;0.102665
4;2;0.200000;0.294881;0.106604
4;3;3.351757;-8.577212;31.371372
4;1;0.209131;0.319085;0.102279
4;2;0.250000;-0.034126;0.106258
4;3;1.588583;-5.086044;31.808862
4;1;0.344183;0.307344;0.103182
4;2;0.416667;-0.061571;0.107184
4;3;2.604087;-8.691532;33.002242
4;1;0.192259;0.508156;0.102148
4;2;0.291667;0.286530;0.106152
4;3;0.561840;-1.176190;32.972446
4;1;0.189919;0.161553;0.103099
4;2;0.291667;0.007937;0.107075
4;3;1.058612;-3.252233;32.551211
4;1;0.135229;0.581511;0.110396
4;2;0.333333;0.371662;0.115047
4;3;1.250243;-3.611708;33.224204
4;1;0.141735;0.341395;0.102636
4;2;0.416667;-0.261261;0.106637
4;3;1.021047;-3.240066;32.807198
4;1;0.213614;0.356438;0.102346
4;2;0.200000;0.388940;0.106315
4;3;3.365855;-10.094993;32.498345
4;1;0.207221;0.283798;0.102715
4;2;0.250000;0.140893;0.106646
4;3;0.535775;-1.220249;31.917613
4;1;0.356053;-2780104681400014336.000000;0.102379
4;2;0.450000;0.176083;0.106393
4;3;1.228162;-3.483424;31.534813
4;1;0.170534;0.495343;0.102688
4;2;0.200000;0.319079;0.106646
4;3;0.863701;-1.298322;32.613816
4;1;0.209131;0.313065;0.102187
4;2;0.250000;-0.011122;0.106102
4;3;1.598857;-5.645803;30.860194
4;1;0.344183;0.296253;0.102443
4;2;0.416667;-0.059042;0.106484
4;3;4.398223;-7.404217;33.539864
4;1;0.192259;0.500444;0.102389
4;2;0.291667;0.250600;0.106381
4;3;0.491434;-0.754573;33.075127
4;1;0.189919;0.129737;0.102288
4;2;0.291667;0.074074;0.106252
4;3;0.818691;-2.203128;33.015956
4;1;0.135229;0.589833;0.102026
4;2;0.333333;0.349593;0.106038
4;3;0.333333;-1.244487;32.050619
4;1;0.141735;0.368005;0.103397
4;2;0.416667;-0.183232;0.107461
4;3;1.147545;-2.291957;31.867491
4;1;0.213614;0.321312;0.155782
4;2;0.200000;0.392282;0.159640
4;3;1.626703;-5.131789;33.109746
4;1;0.207221;0.242058;0.101961
4;2;0.250000;0.108734;0.106065
4;3;1.854198;-7.132433;32.211493
4;1;0.356053;-2776210977364440064.000000;0.102606
4;2;0.450000;0.159462;0.106612
4;3;2.413754;-6.367195;33.799362
4;1;0.170534;0.493364;0.103486
4;2;0.200000;0.314505;0.107505
4;3;2.198307;-5.454929;32.106952
4;1;0.209131;0.285700;0.102376
4;2;0.250000;-0.022495;0.106402
4;3;1.407595;-4.691566;31.248343
4;1;0.344183;0.314368;0.103123
4;2;0.416667;-0.060727;0.107149
4;3;2.000000;-3.772394;33.577698
4;1;0.192259;0.510674;0.102105
4;2;0.291667;0.263840;0.106018
4;3;3.012247;-5.429883;30.387398
4;1;0.189919;0.103729;0.101997
4;2;0.291667;0.082232;0.106009
4;3;1.569007;-4.957259;31.679291
4;1;0.135229;0.590609;0.102068
4;2;0.333333;0.368088;0.106009
4;3;1.120025;-2.941539;30.922059
4;1;0.141735;0.340006;0.103073
4;2;0.416667;-0.210235;0.107087
4;3;1.402853;-3.675469;32.988490
4;1;0.213614;0.329377;0.102402
4;2;0.200000;0.416229;0.106192
4;3;2.634064;-7.770820;31.485184
4;1;0.207221;0.267797;0.102761
4;2;0.250000;0.108734;0.106692
4;3;2.594410;-8.669090;31.702324
4;1;0.356053;-2819650978432731136.000000;0.102218
4;2;0.450000;0.171990;0.106020
4;3;3.032012;-8.797412;31.736623
4;1;0.170534;0.503585;0.102605
4;2;0.200000;0.303815;0.106648
4;3;0.952486;-3.514667;31.769482
4;1;0.209131;0.278328;0.103347
4;2;0.250000;-0.040583;0.107276
4;3;0.683663;-1.650417;31.984794
4;1;0.344183;0.312760;0.101545
4;2;0.416667;-0.071811;0.105457
4;3;0.863929;-1.323358;31.918878
4;1;0.192259;0.502611;0.102826
4;2;0.291667;0.257940;0.106796
4;3;0.936209;-1.470212;33.272166
4;1;0.189919;0.123870;0.102212
4;2;0.291667;0.087258;0.106153
4;3;0.712879;-1.584772;32.238720
4;1;0.135229;0.595955;0.103248
4;2;0.333333;0.329309;0.107279
4;3;1.436825;-6.587268;32.123539
4;1;0.141735;0.363505;0.102459
4;2;0.416667;-0.222921;0.106431
4;3;1.526580;-3.655533;32.259403
4;1;0.213614;0.328764;0.103282
4;2;0.200000;0.391172;0.107302
4;3;3.135388;-9.201066;32.926724
4;1;0.207221;0.302694;0.101979
4;2;0.250000;0.095023;0.106028
4;3;3.225382;-8.735102;32.050766
4;1;0.356053;-2734089155638910464.000000;0.103237
4;2;0.450000;0.174917;0.107289
4;3;1.448670;-3.286760;32.578143
4;1;0.170534;0.506429;0.102559
4;2;0.200000;0.291383;0.106471
4;3;2.334675;-8.934741;31.168149
4;1;0.209131;0.303486;0.117737
4;2;0.250000;0.016716;0.122436
4;3;3.583441;-11.185112;32.509188
4;1;0.344183;0.298499;0.102348
4;2;0.416667;-0.086661;0.106200
4;3;1.172324;-1.499264;32.507264
4;1;0.192259;0.493831;0.103228
4;2;0.291667;0.264490;0.107129
4;3;0.229721;-0.057284;33.708884
4;1;0.189919;0.121896;0.104630
4;2;0.291667;0.021909;0.109222
4;3;1.306014;-4.590279;31.877287
4;1;0.135229;0.601897;0.101967
4;2;0.333333;0.357120;0.105906
4;3;0.386250;-0.770165;32.198117
4;1;0.141735;0.347576;0.102386
4;2;0.416667;-0.141553;0.106376
4;3;0.466094;-2.025839;33.289263
4;1;0.213614;0.325059;0.102167
4;2;0.200000;0.403163;0.106101
4;3;1.532538;-3.260536;32.213748
4;1;0.207221;0.302694;0.102842
4;2;0.250000;0.111111;0.106731
4;3;0.932736;-2.673763;33.581767
4;1;0.356053;-2876944321971277312.000000;0.102008
4;2;0.450000;0.180712;0.105940
4;3;1.315240;-2.557633;34.246057
4;1;0.170534;0.478538;0.102518
4;2;0.200000;0.311200;0.106505
4;3;4.138748;-13.484922;32.791877
4;1;0.209131;0.313739;0.102490
4;2;0.250000;0.032882;0.106426
4;3;3.308617;-9.134106;31.141771
4;1;0.344183;0.314902;0.102446
4;2;0.416667;-0.063264;0.106502
4;3;2.503393;-5.439295;32.209768
4;1;0.192259;0.492935;0.101783
4;2;0.291667;0.277248;0.105666
4;3;1.911068;-2.685422;33.663567
4;1;0.189919;0.113914;0.102306
4;2;0.291667;0.058380;0.106218
4;3;2.924289;-9.334241;32.115318
4;1;0.135229;0.588274;0.111014
4;2;0.333333;0.372254;0.115613
4;3;10.539151;-25.775411;32.171995
4;1;0.141735;0.342779;0.101640
4;2;0.416667;-0.203990;0.105417
4;3;1.329907;-5.025115;33.554021
4;1;0.213614;0.328149;0.101448
4;2;0.200000;0.370475;0.105269
4;3;1.838789;-5.169400;32.821331
4;1;0.207221;0.260528;0.101359
4;2;0.250000;0.114260;0.105406
4;3;0.650632;-2.551432;31.841212
4;1;0.356053;-2841884785431125504.000000;0.101772
4;2;0.450000;0.172577;0.105609
4;3;1.355008;-1.741508;33.225091
4;1;0.170534;0.512483;0.101618
4;2;0.200000;0.283565;0.105582
4;3;0.772176;-4.229754;31.432326
4;1;0.209131;0.278328;0.101794
4;2;0.250000;-0.012146;0.105675
4;3;1.558935;-3.923833;31.092294
4;1;0.344183;0.294558;0.102104
4;2;0.416667;-0.072674;0.106049
4;3;1.649067;-4.100205;31.860993
4;1;0.192259;0.495167;0.102478
4;2;0.291667;0.273467;0.106476
4;3;1.321898;-4.517560;32.639859
4;1;0.189919;0.118920;0.102238
4;2;0.291667;0.112531;0.106192
4;3;1.861214;-9.153205;33.511116
4;1;0.135229;0.591766;0.102529
4;2;0.333333;0.365683;0.106568
4;3;1.252844;-9.103332;31.870820
4;1;0.141735;0.319919;0.101182
4;2;0.416667;-0.205234;0.105039
4;3;12.809124;-40.966955;33.289948
4;1;0.213614;0.314976;0.109367
4;2;0.200000;0.427262;0.113313
4;3;3.939633;-11.194986;32.775552
4;1;0.207221;0.271702;0.103913
4;2;0.250000;0.139415;0.108414
4;3;0.731274;-1.565607;31.659356
4;1;0.356053;-2908605484722245120.000000;0.101976
4;2;0.450000;0.174917;0.105944
4;3;0.500000;-0.550948;34.000797
4;1;0.170534;0.487333;0.102189
4;2;0.200000;0.301090;0.106190
4;3;3.386900;-8.675547;32.704928
4;1;0.209131;0.286429;0.101572
4;2;0.250000;-0.014199;0.105530
4;3;0.413015;-1.112446;32.715591
4;1;0.344183;0.297378;0.102449
4;2;0.416667;-0.060727;0.106452
4;3;1.925911;-3.457336;32.643489
4;1;0.192259;0.483807;0.101914
4;2;0.291667;0.276620;0.105788
4;3;1.848528;-4.719501;33.036457
4;1;0.189919;0.117923;0.102030
4;2;0.291667;0.041043;0.106019
4;3;2.415804;-12.906562;31.633981
4;1;0.135229;0.591766;0.101740
4;2;0.333333;0.361430;0.105594
4;3;3.134715;-8.726461;31.909081
4;1;0.141735;0.375574;0.102590
4;2;0.416667;-0.230661;0.106551
4;3;1.784812;-5.149054;31.936796
4;1;0.213614;0.305245;0.101688
4;2;0.200000;0.405293;0.105581
4;3;1.253218;-3.784934;32.216236
4;1;0.207221;0.306236;0.102537
4;2;0.250000;0.124343;0.106568
4;3;0.673209;-1.859344;32.021511
4;1;0.356053;-2724693660258707968.000000;0.101378
4;2;0.450000;0.156423;0.105331
4;3;3.022063;-11.516510;34.141168
4;1;0.170534;0.522395;0.101742
4;2;0.200000;0.326146;0.105717
4;3;2.530288;-4.852924;32.578099
4;1;0.209131;0.302096;0.102946
4;2;0.250000;-0.026694;0.107017
4;3;2.643673;-8.383664;31.522064
4;1;0.344183;0.312222;0.101464
4;2;0.416667;-0.043297;0.105410
4;3;1.880093;-2.287555;32.622792
4;1;0.192259;0.518480;0.102462
4;2;0.291667;0.258600;0.106323
4;3;1.178820;-2.702744;31.492805
4;1;0.189919;0.139342;0.101988
4;2;0.291667;0.064721;0.105856
4;3;6.764965;-23.792423;32.486949
4;1;0.135229;0.587096;0.102391
4;2;0.333333;0.349593;0.106316
4;3;2.396565;-16.417025;32.984312
4;1;0.141735;0.337910;0.101615
4;2;0.416667;-0.189263;0.105532
4;3;0.889046;-1.802440;33.407408
4;1;0.213614;0.335452;0.102615
4;2;0.200000;0.405823;0.106550
4;3;0.939478;-2.267974;32.361988
4;1;0.207221;0.294892;0.101714
4;2;0.250000;0.101527;0.105603
4;3;0.713049;-2.362857;32.061995
4;1;0.356053;-2698726532114649088.000000;0.102484
4;2;0.450000;0.169632;0.106554
4;3;1.791804;-3.974506;32.343205
4;1;0.170534;0.466148;0.102496
4;2;0.200000;0.303815;0.106405
4;3;1.320638;-3.398862;31.079119
