8;1;0.265210;0.740475;0.046869
8;2;0.023669;0.947274;0.051545
8;3;0.074292;0.913840;24.089414
8;1;0.228814;0.759927;0.051512
8;2;0.024450;0.964564;0.055921
8;3;0.180210;0.862529;24.071001
8;1;0.146780;0.880284;0.044654
8;2;0.021897;0.610145;0.049070
8;3;0.123839;0.831235;23.554283
8;1;0.265210;0.740475;0.048004
8;2;0.023669;0.947274;0.052596
8;3;0.100766;0.906654;23.803724
8;1;0.228814;0.759927;0.044820
8;2;0.024450;0.964564;0.049288
8;3;0.061286;0.904600;23.021224
8;1;0.146780;0.880284;0.051093
8;2;0.021897;0.610145;0.056056
8;3;0.126403;0.829835;23.692292
8;1;0.265210;0.740475;0.053637
8;2;0.023669;0.947274;0.058538
8;3;0.088106;0.913022;23.774537
8;1;0.228814;0.759927;0.044381
8;2;0.024450;0.964564;0.048858
8;3;0.148608;0.857212;23.052350
8;1;0.146780;0.880284;0.044248
8;2;0.021897;0.610145;0.048626
8;3;0.123282;0.834051;23.278901
8;1;0.265210;0.740475;0.044634
8;2;0.023669;0.947274;0.049073
8;3;0.139565;0.882605;23.646837
8;1;0.228814;0.759927;0.043945
8;2;0.024450;0.964564;0.048382
8;3;0.080573;0.902431;23.486348
8;1;0.146780;0.880284;0.044942
8;2;0.021897;0.610145;0.049260
8;3;0.155083;0.839759;23.529071
8;1;0.265210;0.740475;0.044301
8;2;0.023669;0.947274;0.048788
8;3;0.129500;0.897395;23.963464
8;1;0.228814;0.759927;0.045320
8;2;0.024450;0.964564;0.049771
8;3;0.202310;0.833238;23.619821
8;1;0.146780;0.880284;0.044374
8;2;0.021897;0.610145;0.048728
8;3;0.139376;0.822514;23.295359
8;1;0.265210;0.740475;0.044090
8;2;0.023669;0.947274;0.048516
8;3;0.085495;0.904765;22.572444
8;1;0.228814;0.759927;0.044933
8;2;0.024450;0.964564;0.049404
8;3;0.062485;0.904388;23.890266
8;1;0.146780;0.880284;0.044128
8;2;0.021897;0.610145;0.048396
8;3;0.156365;0.823064;23.501144
8;1;0.265210;0.740475;0.044562
8;2;0.023669;0.947274;0.049033
8;3;0.080611;0.908274;23.955304
8;1;0.228814;0.759927;0.044307
8;2;0.024450;0.964564;0.048632
8;3;0.081062;0.897917;23.708825
8;1;0.146780;0.880284;0.044069
8;2;0.021897;0.610145;0.048417
8;3;0.116562;0.835135;24.480683
8;1;0.265210;0.740475;0.045250
8;2;0.023669;0.947274;0.049699
8;3;0.169916;0.862608;23.037780
8;1;0.228814;0.759927;0.044564
8;2;0.024450;0.964564;0.049008
8;3;0.141839;0.878127;23.940315
8;1;0.146780;0.880284;0.051154
8;2;0.021897;0.610145;0.056043
8;3;0.135505;0.825192;23.801873
8;1;0.265210;0.740475;0.044214
8;2;0.023669;0.947274;0.048596
8;3;0.087267;0.905612;23.722490
8;1;0.228814;0.759927;0.043827
8;2;0.024450;0.964564;0.048282
8;3;0.088909;0.882922;22.573006
8;1;0.146780;0.880284;0.045253
8;2;0.021897;0.610145;0.049703
8;3;0.136892;0.826216;22.924118
8;1;0.265210;0.740475;0.044598
8;2;0.023669;0.947274;0.049038
8;3;0.172281;0.805148;22.304143
8;1;0.228814;0.759927;0.043925
8;2;0.024450;0.964564;0.048301
8;3;0.054547;0.906808;23.237693
8;1;0.146780;0.880284;0.046028
8;2;0.021897;0.610145;0.050536
8;3;0.231593;0.797637;24.132263
