Finnish;3;0.618474;0.517650;9.469257
Finnish;1;1.208512;-0.013822;0.051143
Finnish;2;0.741935;0.339329;0.052056
Finnish;3;0.538885;0.401831;9.479606
Finnish;1;0.488771;0.532785;0.048363
Finnish;2;0.723535;0.184575;0.049721
Finnish;3;0.633843;0.369858;10.353976
Finnish;1;0.868284;0.411923;0.054794
Finnish;2;0.458276;0.557413;0.055703
Finnish;3;0.476344;0.510763;9.481105
Finnish;1;1.208512;0.023042;0.055006
Finnish;2;0.741935;0.387211;0.058053
Finnish;3;0.551488;0.507026;10.023216
Finnish;1;0.488771;0.543109;0.065980
Finnish;2;0.723535;0.176986;0.067482
Finnish;3;0.586437;0.375383;10.756854
Finnish;1;0.868284;0.377663;0.050788
Finnish;2;0.458276;0.556578;0.051489
Finnish;3;0.726343;0.291279;10.430336
Finnish;1;1.208512;0.013878;0.048367
Finnish;2;0.741935;0.400692;0.049324
Finnish;3;0.624783;0.552379;9.803003
Finnish;1;0.488771;0.508243;0.063928
Finnish;2;0.723535;0.189585;0.064932
Finnish;3;0.619634;0.279598;9.664080
